"time_stamp","humidity_a","temperature_a","pressure_a","pm2.5_alt_a","pm2.5_alt_b","sensor_index","sensor_name","pm2.5_alt","pm2.5_aqi"
2024-03-02 15:00:00,65.333,54,1017.911,8.4,9.4,188667,"Sensor #2",8.9,38
2024-03-02 15:30:00,66,54.467,1017.181,9,9.8,188667,"Sensor #2",9.4,40
2024-03-02 16:00:00,66.133,55.133,1016.236,6.8,7.6,188667,"Sensor #2",7.2,30
2024-03-02 16:30:00,68.333,55.4,1015.303,5.1,5.5,188667,"Sensor #2",5.3,23
2024-03-02 17:00:00,71.867,55.8,1014.317,3.8,4.2,188667,"Sensor #2",4,17
2024-03-02 17:30:00,72.933,56.133,1013.884,2.9,3.2,188667,"Sensor #2",3.05,13
2024-03-02 18:00:00,71,57.333,1013.641,2.8,3.1,188667,"Sensor #2",2.95,13
2024-03-02 18:30:00,68.067,58.4,1013.339,4.8,5.2,188667,"Sensor #2",5,21
2024-03-02 19:00:00,66.25,58.25,1013.059,6.3,6.7,188667,"Sensor #2",6.5,28
2024-03-02 19:30:00,66,57,1012.868,11.3,12.3,188667,"Sensor #2",11.8,50
2024-03-02 20:00:00,66,57,1012.921,13.4,14.4,188667,"Sensor #2",13.9,55
2024-03-02 20:30:00,65.6,57,1012.859,14.3,15.2,188667,"Sensor #2",14.75,57
2024-03-02 21:00:00,65.6,57,1012.811,25.9,27.6,188667,"Sensor #2",26.75,82
2024-03-02 21:30:00,65.8,56.333,1012.973,18.1,18.9,188667,"Sensor #2",18.5,65
2024-03-02 22:00:00,66,56,1012.949,18,18.8,188667,"Sensor #2",18.4,65
2024-03-02 22:30:00,66.267,56,1012.871,14.6,15.2,188667,"Sensor #2",14.9,57
2024-03-02 23:00:00,67.267,55.467,1013.043,13.1,13.9,188667,"Sensor #2",13.5,54
2024-03-02 23:30:00,67.933,54.867,1013.037,9.5,10.2,188667,"Sensor #2",9.85,42
2024-03-03 00:00:00,67.867,54,1013.276,7.8,8.5,188667,"Sensor #2",8.15,34
2024-03-03 00:30:00,68,54,1013.796,5.9,6.6,188667,"Sensor #2",6.25,27
2024-03-03 01:00:00,67.333,54,1013.959,3.9,4.3,188667,"Sensor #2",4.1,18
2024-03-03 01:30:00,65.133,54.067,1013.964,2.3,2.6,188667,"Sensor #2",2.45,11
2024-03-03 02:00:00,64,54,1014.212,1.9,2.2,188667,"Sensor #2",2.05,9
2024-03-03 02:30:00,63.467,53.933,1014.337,1.8,2,188667,"Sensor #2",1.9,8
2024-03-03 03:00:00,64,53.2,1014.48,1.4,1.8,188667,"Sensor #2",1.6,7
2024-03-03 03:30:00,64,53.133,1014.871,1,1.1,188667,"Sensor #2",1.05,5
2024-03-03 04:00:00,63.333,54,1015.243,1,1.1,188667,"Sensor #2",1.05,5
2024-03-03 04:30:00,63,54,1015.555,0.9,1.1,188667,"Sensor #2",1,5
2024-03-03 05:00:00,62.4,54.8,1015.808,1.1,1.2,188667,"Sensor #2",1.15,5
2024-03-03 05:30:00,61.533,55,1016.166,1,1.2,188667,"Sensor #2",1.1,5
2024-03-03 06:00:00,60.933,55,1016.639,0.7,0.7,188667,"Sensor #2",0.7,3
2024-03-03 06:30:00,60.067,55.067,1016.989,0.7,0.8,188667,"Sensor #2",0.75,4
2024-03-03 07:00:00,59.733,55.933,1017.511,0.6,0.7,188667,"Sensor #2",0.65,3
2024-03-03 07:30:00,59.867,56,1017.887,0.7,0.7,188667,"Sensor #2",0.7,3
2024-03-03 08:00:00,59.467,56,1018.069,0.8,1,188667,"Sensor #2",0.9,4
2024-03-03 08:30:00,58.333,56,1018.243,0.6,0.7,188667,"Sensor #2",0.65,3
2024-03-03 09:00:00,57,56.333,1018.538,0.3,0.4,188667,"Sensor #2",0.35,2
2024-03-03 09:30:00,55.533,57.6,1018.617,0.3,0.3,188667,"Sensor #2",0.3,2
2024-03-03 10:00:00,53.733,58.8,1018.488,0.3,0.3,188667,"Sensor #2",0.3,2
2024-03-03 10:30:00,52.067,60.4,1018.42,0.5,0.5,188667,"Sensor #2",0.5,3
2024-03-03 11:00:00,50,61.467,1018.458,0.7,0.8,188667,"Sensor #2",0.75,4
2024-03-03 11:30:00,49.8,61.4,1018.369,1.9,2,188667,"Sensor #2",1.95,9
2024-03-03 12:00:00,47.933,63.133,1018.139,1.3,1.3,188667,"Sensor #2",1.3,6
2024-03-03 12:30:00,38.667,72.533,1017.874,1.3,1.2,188667,"Sensor #2",1.25,6
2024-03-03 13:00:00,29.867,79.733,1017.603,0.9,0.8,188667,"Sensor #2",0.85,4
2024-03-03 13:30:00,26.333,82.8,1017.387,0.9,0.9,188667,"Sensor #2",0.9,4
2024-03-03 14:00:00,29.267,77.067,1017.223,1,1,188667,"Sensor #2",1,5
2024-03-03 14:30:00,34.8,72.2,1017.106,0.9,1,188667,"Sensor #2",0.95,4
2024-03-03 15:00:00,36.2,70.867,1017.11,2.6,2.8,188667,"Sensor #2",2.7,12
2024-03-03 15:30:00,37,69.933,1016.993,1.7,1.7,188667,"Sensor #2",1.7,8
2024-03-03 16:00:00,37.333,70,1017.104,1.6,1.7,188667,"Sensor #2",1.65,7
2024-03-03 16:30:00,37.867,70,1017.248,1.9,2,188667,"Sensor #2",1.95,9
2024-03-03 17:00:00,38.333,70,1017.577,3,3.3,188667,"Sensor #2",3.15,14
2024-03-03 17:30:00,38,70,1017.865,3.6,3.7,188667,"Sensor #2",3.65,16
2024-03-03 18:00:00,38,70,1018.12,4.3,4.5,188667,"Sensor #2",4.4,19
2024-03-03 18:30:00,37.933,70.867,1018.495,5.3,5.4,188667,"Sensor #2",5.35,23
2024-03-03 19:00:00,37.667,70.533,1018.799,7.1,7.4,188667,"Sensor #2",7.25,31
2024-03-03 19:30:00,38.733,69.267,1019.107,3.4,3.5,188667,"Sensor #2",3.45,15
2024-03-03 20:00:00,40.067,68.6,1019.433,4.3,4.4,188667,"Sensor #2",4.35,19
2024-03-03 20:30:00,41.4,67.2,1019.689,10,10.5,188667,"Sensor #2",10.25,43
2024-03-03 21:00:00,42,66.333,1019.939,17.2,17.7,188667,"Sensor #2",17.45,63
2024-03-03 21:30:00,42.2,65.333,1020.353,6.1,6.3,188667,"Sensor #2",6.2,26
2024-03-03 22:00:00,43.267,64.2,1020.577,5.2,5.1,188667,"Sensor #2",5.15,22
2024-03-03 22:30:00,44.467,63.133,1020.878,3.9,4,188667,"Sensor #2",3.95,17
2024-03-03 23:00:00,45.4,62.133,1021.01,3.7,3.7,188667,"Sensor #2",3.7,16
2024-03-03 23:30:00,46.067,61.267,1021.145,2.9,3,188667,"Sensor #2",2.95,13
2024-03-04 00:00:00,47,60.667,1021.345,2.5,2.7,188667,"Sensor #2",2.6,11
2024-03-04 00:30:00,47.2,60,1021.442,2.1,2.3,188667,"Sensor #2",2.2,10
2024-03-04 01:00:00,48.333,59,1021.483,2.1,2.2,188667,"Sensor #2",2.15,9
2024-03-04 01:30:00,49.6,58,1021.533,2.2,2.3,188667,"Sensor #2",2.25,10
2024-03-04 02:00:00,50.6,57.667,1021.717,2.3,2.5,188667,"Sensor #2",2.4,10
2024-03-04 02:30:00,51.2,57,1021.821,2.3,2.6,188667,"Sensor #2",2.45,11
2024-03-04 03:00:00,51.067,56.933,1021.867,2.4,2.8,188667,"Sensor #2",2.6,11
2024-03-04 03:30:00,51.667,57.067,1022,2.6,2.8,188667,"Sensor #2",2.7,12
2024-03-04 04:00:00,50.333,58,1022.029,2.7,2.8,188667,"Sensor #2",2.75,12
2024-03-04 04:30:00,49.933,58.4,1022.247,2.7,3,188667,"Sensor #2",2.85,12
2024-03-04 05:00:00,50,58,1022.543,2.6,2.8,188667,"Sensor #2",2.7,12
2024-03-04 05:30:00,50.2,57.733,1022.811,3.2,3.3,188667,"Sensor #2",3.25,14
2024-03-04 06:00:00,50.267,58,1023.111,3.7,4.1,188667,"Sensor #2",3.9,17
2024-03-04 06:30:00,49.933,58.133,1023.46,3.4,3.8,188667,"Sensor #2",3.6,15
2024-03-04 07:00:00,49.867,58,1023.941,3.3,3.7,188667,"Sensor #2",3.5,15
2024-03-04 07:30:00,50.467,58,1024.345,4.3,4.6,188667,"Sensor #2",4.45,19
2024-03-04 08:00:00,51,58,1024.795,4.1,4.6,188667,"Sensor #2",4.35,19
2024-03-04 08:30:00,50.467,58,1025.003,5.2,5.6,188667,"Sensor #2",5.4,23
2024-03-04 09:00:00,49.8,58.8,1025.119,5.5,6,188667,"Sensor #2",5.75,24
2024-03-04 09:30:00,49,59,1024.984,5.9,6.3,188667,"Sensor #2",6.1,26
2024-03-04 10:00:00,49,59.533,1024.921,5.8,6.1,188667,"Sensor #2",5.95,25
2024-03-04 10:30:00,47.933,60.4,1024.86,6.4,6.5,188667,"Sensor #2",6.45,27
2024-03-04 11:00:00,46.267,61.867,1024.618,6.5,6.8,188667,"Sensor #2",6.65,28
2024-03-04 11:30:00,44.4,63.733,1024.535,6.2,6.5,188667,"Sensor #2",6.35,27
2024-03-04 12:00:00,42.6,65,1024.461,5.6,5.8,188667,"Sensor #2",5.7,24
2024-03-04 12:30:00,41.4,66.4,1024.239,5.3,5.7,188667,"Sensor #2",5.5,23
2024-03-04 13:00:00,41,66.267,1024.101,4.1,4.5,188667,"Sensor #2",4.3,18
2024-03-04 13:30:00,39.667,67.6,1023.929,3.2,3.4,188667,"Sensor #2",3.3,14
2024-03-04 14:00:00,39.467,67.267,1023.937,2.7,2.8,188667,"Sensor #2",2.75,12
2024-03-04 14:30:00,40.867,65.4,1023.989,2.8,3,188667,"Sensor #2",2.9,13
2024-03-04 15:00:00,41,65,1023.986,2.3,2.4,188667,"Sensor #2",2.35,10
2024-03-04 15:30:00,41,64.933,1023.985,1.9,2.1,188667,"Sensor #2",2,9
2024-03-04 16:00:00,41.8,64,1024.072,2.3,2.3,188667,"Sensor #2",2.3,10
2024-03-04 16:30:00,43.333,63.067,1024.196,3.1,2.9,188667,"Sensor #2",3,13
2024-03-04 17:00:00,44.933,61.867,1024.283,3.2,3.3,188667,"Sensor #2",3.25,14
2024-03-04 17:30:00,46.133,60.467,1024.285,2.8,3,188667,"Sensor #2",2.9,13
2024-03-04 18:00:00,47.333,59.467,1024.332,3.5,3.8,188667,"Sensor #2",3.65,16
2024-03-04 18:30:00,48.733,58.467,1024.495,4.5,4.8,188667,"Sensor #2",4.65,20
2024-03-04 19:00:00,49.6,58,1024.551,6.2,6.6,188667,"Sensor #2",6.4,27
2024-03-04 19:30:00,50.667,56.8,1024.637,8,8.7,188667,"Sensor #2",8.35,35
2024-03-04 20:00:00,51.8,55.933,1024.829,10.2,10.8,188667,"Sensor #2",10.5,44
2024-03-04 20:30:00,53.4,55.067,1024.759,10.2,11,188667,"Sensor #2",10.6,45
2024-03-04 21:00:00,54.533,54.333,1024.621,10.4,11.4,188667,"Sensor #2",10.9,46
2024-03-04 21:30:00,54.933,54.8,1024.672,9.1,9.5,188667,"Sensor #2",9.3,39
2024-03-04 22:00:00,55,54.867,1024.623,9.6,10.4,188667,"Sensor #2",10,42
2024-03-04 22:30:00,55,55,1024.523,9.2,9.6,188667,"Sensor #2",9.4,40
2024-03-04 23:00:00,55.533,54.533,1024.342,9.4,10.3,188667,"Sensor #2",9.85,42
2024-03-04 23:30:00,57.6,54,1023.986,8.5,9.2,188667,"Sensor #2",8.85,37
2024-03-05 00:00:00,58,54,1023.561,9.6,10.4,188667,"Sensor #2",10,42
2024-03-05 00:30:00,58,53.6,1023.405,7.2,7.9,188667,"Sensor #2",7.55,32
2024-03-05 01:00:00,57.667,53,1022.961,4.4,4.6,188667,"Sensor #2",4.5,19
2024-03-05 01:30:00,57,53,1022.661,4.6,5.1,188667,"Sensor #2",4.85,21
2024-03-05 02:00:00,57.4,53,1022.258,5.4,6,188667,"Sensor #2",5.7,24
2024-03-05 02:30:00,57.8,52.933,1021.975,4.3,4.7,188667,"Sensor #2",4.5,19
2024-03-05 03:00:00,56.933,52.867,1021.691,3.3,3.5,188667,"Sensor #2",3.4,15
2024-03-05 03:30:00,57.467,52,1021.124,2.2,2.4,188667,"Sensor #2",2.3,10
2024-03-05 04:00:00,58.067,51.067,1021.002,2.1,2.5,188667,"Sensor #2",2.3,10
2024-03-05 04:30:00,58,51.133,1020.952,2.6,3,188667,"Sensor #2",2.8,12
2024-03-05 05:00:00,58.267,51.467,1020.825,4,4.5,188667,"Sensor #2",4.25,18
2024-03-05 05:30:00,59,51.2,1020.707,5.4,6,188667,"Sensor #2",5.7,24
2024-03-05 06:00:00,59.933,51,1020.541,4.9,5.2,188667,"Sensor #2",5.05,22
2024-03-05 06:30:00,61.133,50.333,1020.081,3.2,3.7,188667,"Sensor #2",3.45,15
2024-03-05 07:00:00,62.067,49.867,1020.083,2.6,2.9,188667,"Sensor #2",2.75,12
2024-03-05 07:30:00,62.533,49.6,1019.58,1.8,2.1,188667,"Sensor #2",1.95,9
2024-03-05 08:00:00,62.333,49.867,1019.115,1.5,1.8,188667,"Sensor #2",1.65,7
2024-03-05 08:30:00,64,49,1018.589,1.1,1.4,188667,"Sensor #2",1.25,6
2024-03-05 09:00:00,65.8,48.667,1018.461,1,1.1,188667,"Sensor #2",1.05,5
2024-03-05 09:30:00,65.733,48.733,1018.063,1,1.2,188667,"Sensor #2",1.1,5
2024-03-05 10:00:00,65.467,48.867,1017.818,1,1,188667,"Sensor #2",1,5
2024-03-05 10:30:00,65.333,49,1017.578,1.2,1.4,188667,"Sensor #2",1.3,6
2024-03-05 11:00:00,65.2,49,1017.034,1.4,1.7,188667,"Sensor #2",1.55,7
2024-03-05 11:30:00,65,49.267,1016.462,1.4,1.6,188667,"Sensor #2",1.5,7
2024-03-05 12:00:00,65,50,1015.748,1.3,1.6,188667,"Sensor #2",1.45,7
2024-03-05 12:30:00,64.733,50.067,1015.14,1.6,2,188667,"Sensor #2",1.8,8
2024-03-05 13:00:00,65,50.2,1014.467,2,2.2,188667,"Sensor #2",2.1,9
2024-03-05 13:30:00,64.267,51,1013.958,2.8,3.2,188667,"Sensor #2",3,13
2024-03-05 14:00:00,64.4,50.133,1013.437,1.5,1.8,188667,"Sensor #2",1.65,7
2024-03-05 14:30:00,64.067,51,1013.077,2.4,2.8,188667,"Sensor #2",2.6,11
2024-03-05 15:00:00,63.933,51,1012.494,2.4,2.7,188667,"Sensor #2",2.55,11
2024-03-05 15:30:00,64.867,51,1012.353,2.5,2.9,188667,"Sensor #2",2.7,12
2024-03-05 16:00:00,65,51.133,1012.247,3.1,3.3,188667,"Sensor #2",3.2,14
2024-03-05 16:30:00,64.6,51.867,1012.292,3.6,4.2,188667,"Sensor #2",3.9,17
2024-03-05 17:00:00,64.4,52.4,1012.158,5.6,6.3,188667,"Sensor #2",5.95,25
2024-03-05 17:30:00,63.067,53,1012.298,4.6,5.2,188667,"Sensor #2",4.9,21
2024-03-05 18:00:00,62.333,53.533,1012.527,5.2,5.8,188667,"Sensor #2",5.5,23
2024-03-05 18:30:00,61.933,54,1012.567,9.8,10.5,188667,"Sensor #2",10.15,43
2024-03-05 19:00:00,61.267,54,1012.609,14.4,15.8,188667,"Sensor #2",15.1,58
2024-03-05 19:30:00,62.067,53.4,1012.909,9.2,9.7,188667,"Sensor #2",9.45,40
2024-03-05 20:00:00,61.667,53.933,1013.627,14.1,15,188667,"Sensor #2",14.55,57
2024-03-05 20:30:00,63.267,53,1013.848,13,14,188667,"Sensor #2",13.5,54
2024-03-05 21:00:00,64.933,52.733,1013.837,15.6,16.7,188667,"Sensor #2",16.15,60
2024-03-05 21:30:00,64.2,53.733,1013.671,16.6,17.4,188667,"Sensor #2",17,62
2024-03-05 22:00:00,62.667,54.6,1013.619,14.8,15.7,188667,"Sensor #2",15.25,58
2024-03-05 22:30:00,61.8,54.933,1013.733,14.2,15.4,188667,"Sensor #2",14.8,57
2024-03-05 23:00:00,60.4,55,1013.86,10.8,11.4,188667,"Sensor #2",11.1,47
2024-03-05 23:30:00,60.2,54.4,1014.118,9.7,10.4,188667,"Sensor #2",10.05,42
2024-03-06 00:00:00,60,54.133,1014.111,9,9.6,188667,"Sensor #2",9.3,39
2024-03-06 00:30:00,59.8,53.6,1013.999,4.7,5.1,188667,"Sensor #2",4.9,21
2024-03-06 01:00:00,60.933,53,1013.752,5.4,6,188667,"Sensor #2",5.7,24
2024-03-06 01:30:00,61.867,53.067,1013.7,6.2,7.1,188667,"Sensor #2",6.65,28
2024-03-06 02:00:00,62,53.733,1013.595,8.3,9.2,188667,"Sensor #2",8.75,37
2024-03-06 02:30:00,60.933,54.467,1013.404,10.6,11.3,188667,"Sensor #2",10.95,46
2024-03-06 03:00:00,59.933,54.667,1013.316,12,13,188667,"Sensor #2",12.5,52
2024-03-06 03:30:00,60.133,55.067,1013.573,32.8,35.7,188667,"Sensor #2",34.25,98
2024-03-06 04:00:00,57.733,56.533,1013.769,30.4,32.7,188667,"Sensor #2",31.55,92
2024-03-06 04:30:00,57.133,56.667,1013.832,16.7,17.9,188667,"Sensor #2",17.3,62
2024-03-06 05:00:00,56.467,57.333,1013.805,19,20.2,188667,"Sensor #2",19.6,67
2024-03-06 05:30:00,55.867,57.8,1013.885,42.7,45.2,188667,"Sensor #2",43.95,122
2024-03-06 06:00:00,56.667,57.667,1014.083,18.4,19.2,188667,"Sensor #2",18.8,66
2024-03-06 06:30:00,56.867,57.667,1014.117,16.7,17.7,188667,"Sensor #2",17.2,62
2024-03-06 07:00:00,56.333,57.867,1014.166,15.2,15.8,188667,"Sensor #2",15.5,59
2024-03-06 07:30:00,56,58,1014.138,14.5,15.2,188667,"Sensor #2",14.85,57
2024-03-06 08:00:00,56,57.867,1013.994,14.5,15.4,188667,"Sensor #2",14.95,57
2024-03-06 08:30:00,56,58,1014.111,14.8,15.4,188667,"Sensor #2",15.1,58
2024-03-06 09:00:00,55.067,58.533,1014.456,13.5,14.6,188667,"Sensor #2",14.05,56
2024-03-06 09:30:00,55,58.467,1014.327,14.4,15.2,188667,"Sensor #2",14.8,57
2024-03-06 10:00:00,54.4,59.533,1014.407,25.8,27,188667,"Sensor #2",26.4,82
2024-03-06 10:30:00,54.667,59.2,1014.264,26.6,28,188667,"Sensor #2",27.3,83
2024-03-06 11:00:00,55.067,59,1014.311,24.8,25.8,188667,"Sensor #2",25.3,79
2024-03-06 11:30:00,55.2,59,1014.061,25.3,26.6,188667,"Sensor #2",25.95,81
2024-03-06 12:00:00,55.2,59,1013.417,26.3,27.7,188667,"Sensor #2",27,83
2024-03-06 12:30:00,55.333,59,1013.281,30.4,32,188667,"Sensor #2",31.2,92
2024-03-06 13:00:00,56.8,59,1012.987,26.2,28.2,188667,"Sensor #2",27.2,83
2024-03-06 13:30:00,57.2,58.067,1012.745,25.8,27,188667,"Sensor #2",26.4,82
2024-03-06 14:00:00,58.067,58.333,1012.508,21.9,23.1,188667,"Sensor #2",22.5,73
2024-03-06 14:30:00,60.267,58,1011.734,25,26.4,188667,"Sensor #2",25.7,80
2024-03-06 15:00:00,61.267,58,1011.057,23.8,25.5,188667,"Sensor #2",24.65,78
2024-03-06 15:30:00,62.533,58,1010.536,16.7,17.9,188667,"Sensor #2",17.3,62
2024-03-06 16:00:00,62.933,57.4,1009.989,11.1,11.9,188667,"Sensor #2",11.5,48
2024-03-06 16:30:00,64.467,55.467,1009.445,5.6,6,188667,"Sensor #2",5.8,25
2024-03-06 17:00:00,67,54.533,1009.411,4.5,5,188667,"Sensor #2",4.75,20
2024-03-06 17:30:00,66.933,54,1009.137,4.1,4.6,188667,"Sensor #2",4.35,19
2024-03-06 18:00:00,66.733,54.2,1008.678,41.5,45.8,188667,"Sensor #2",43.65,122
2024-03-06 18:30:00,67.867,54,1008.019,32.6,35.8,188667,"Sensor #2",34.2,98
2024-03-06 19:00:00,66.133,54,1007.497,29.1,31.5,188667,"Sensor #2",30.3,90
2024-03-06 19:30:00,65.8,53.933,1006.813,12.9,14.4,188667,"Sensor #2",13.65,55
2024-03-06 20:00:00,65.933,53.333,1006.21,6.2,6.7,188667,"Sensor #2",6.45,27
2024-03-06 20:30:00,66,53,1005.569,8.4,9,188667,"Sensor #2",8.7,37
2024-03-06 21:00:00,66.067,53,1005.048,7.7,8.4,188667,"Sensor #2",8.05,34
2024-03-06 21:30:00,67,53,1004.724,7.8,8.5,188667,"Sensor #2",8.15,34
2024-03-06 22:00:00,67,53.067,1004.313,6.4,6.9,188667,"Sensor #2",6.65,28
2024-03-06 22:30:00,66.067,54,1003.687,6.1,6.4,188667,"Sensor #2",6.25,27
2024-03-06 23:00:00,66,55,1003.019,4.1,4.5,188667,"Sensor #2",4.3,18
2024-03-06 23:30:00,65,55.467,1002.802,4.7,5.2,188667,"Sensor #2",4.95,21
2024-03-07 00:00:00,65,56.533,1002.667,11,11.5,188667,"Sensor #2",11.25,47
2024-03-07 00:30:00,64.867,56.867,1002.753,8.5,8.9,188667,"Sensor #2",8.7,37
2024-03-07 01:00:00,65.267,56.8,1002.71,5.8,6.1,188667,"Sensor #2",5.95,25
2024-03-07 01:30:00,66,56.933,1002.539,5.2,5.6,188667,"Sensor #2",5.4,23
2024-03-07 02:00:00,64.8,57.8,1002.659,4.9,5.2,188667,"Sensor #2",5.05,22
2024-03-07 02:30:00,63.667,58,1002.177,3.5,3.7,188667,"Sensor #2",3.6,16
2024-03-07 03:00:00,63.067,57.8,1001.549,2.1,2.4,188667,"Sensor #2",2.25,10
2024-03-07 03:30:00,62.8,57,1001.298,1,1.1,188667,"Sensor #2",1.05,5
2024-03-07 04:00:00,61.8,57.533,1001.635,0.6,0.8,188667,"Sensor #2",0.7,3
2024-03-07 04:30:00,59.6,57.867,1002.415,0.5,0.5,188667,"Sensor #2",0.5,3
2024-03-07 05:00:00,58.2,57.867,1003.041,0.4,0.5,188667,"Sensor #2",0.45,2
2024-03-07 05:30:00,58,57.133,1003.487,0.5,0.6,188667,"Sensor #2",0.55,3
2024-03-07 06:00:00,58.067,56.667,1004.503,0.4,0.5,188667,"Sensor #2",0.45,2
2024-03-07 06:30:00,58,56.333,1004.991,0.3,0.4,188667,"Sensor #2",0.35,2
2024-03-07 07:00:00,59.533,54.8,1005.201,0.2,0.3,188667,"Sensor #2",0.25,2
2024-03-07 07:30:00,58.533,56.667,1005.667,0.4,0.4,188667,"Sensor #2",0.4,2
2024-03-07 08:00:00,56,57.333,1005.813,0.4,0.5,188667,"Sensor #2",0.45,2
2024-03-07 08:30:00,55.4,57.267,1006.463,0.6,0.7,188667,"Sensor #2",0.65,3
2024-03-07 09:00:00,54.667,57.4,1006.785,0.3,0.4,188667,"Sensor #2",0.35,2
2024-03-07 09:30:00,52.933,58,1006.962,0.6,0.6,188667,"Sensor #2",0.6,3
2024-03-07 10:00:00,52.2,58.067,1007.539,0.8,0.8,188667,"Sensor #2",0.8,4
2024-03-07 10:30:00,51.133,58.333,1007.637,0.7,0.8,188667,"Sensor #2",0.75,4
2024-03-07 11:00:00,49.467,59.933,1008.131,0.6,0.7,188667,"Sensor #2",0.65,3
2024-03-07 11:30:00,48.133,60.733,1008.674,0.5,0.5,188667,"Sensor #2",0.5,3
2024-03-07 12:00:00,48.467,60,1009.059,0.5,0.6,188667,"Sensor #2",0.55,3
2024-03-07 12:30:00,49.667,58.733,1009.399,0.6,0.6,188667,"Sensor #2",0.6,3
2024-03-07 13:00:00,50.267,57.667,1009.907,0.6,0.7,188667,"Sensor #2",0.65,3
2024-03-07 13:30:00,47.867,58.867,1009.778,0.8,0.9,188667,"Sensor #2",0.85,4
2024-03-07 14:00:00,46.867,59.067,1009.911,1.1,1.2,188667,"Sensor #2",1.15,5
2024-03-07 14:30:00,47.133,58.6,1010.172,1.1,1.3,188667,"Sensor #2",1.2,6
2024-03-07 15:00:00,47.867,58,1010.371,1.1,1.2,188667,"Sensor #2",1.15,5
2024-03-07 15:30:00,46.467,59.067,1010.565,1.3,1.4,188667,"Sensor #2",1.35,6
2024-03-07 16:00:00,45.167,59,1010.923,1.3,1.5,188667,"Sensor #2",1.4,6
2024-03-07 16:30:00,45.2,59,1011.38,1.5,1.5,188667,"Sensor #2",1.5,7
2024-03-07 17:00:00,45.067,58.011,1012.181,1.5,1.7,188667,"Sensor #2",1.6,7
2024-03-07 17:30:00,46.8,56.133,1012.77,1.7,2.1,188667,"Sensor #2",1.9,8
2024-03-07 18:00:00,47.25,55.85,1013.266,2.7,3,188667,"Sensor #2",2.85,12
2024-03-07 18:30:00,45.6,57.133,1013.733,2.9,3.4,188667,"Sensor #2",3.15,14
2024-03-07 19:00:00,44.067,57.4,1014.06,2.4,2.6,188667,"Sensor #2",2.5,11
2024-03-07 19:30:00,43.933,56.6,1014.499,1.8,2,188667,"Sensor #2",1.9,8
2024-03-07 20:00:00,44.333,55.733,1015.137,1.4,1.6,188667,"Sensor #2",1.5,7
2024-03-07 20:30:00,44.733,56,1015.621,1.5,1.6,188667,"Sensor #2",1.55,7
2024-03-07 21:00:00,44.533,56,1016.265,8.5,8.6,188667,"Sensor #2",8.55,36
2024-03-07 21:30:00,44.933,55.2,1016.523,6.4,6.9,188667,"Sensor #2",6.65,28
2024-03-07 22:00:00,45.467,54.4,1016.711,3.9,4.1,188667,"Sensor #2",4,17
2024-03-07 22:30:00,47.733,52.333,1017.015,2.1,2.3,188667,"Sensor #2",2.2,10
2024-03-07 23:00:00,48.6,51.533,1017.218,2,2.3,188667,"Sensor #2",2.15,9
2024-03-07 23:30:00,47.8,52.8,1017.55,2.3,2.5,188667,"Sensor #2",2.4,10
2024-03-08 00:00:00,46.533,53,1017.573,1.8,2.1,188667,"Sensor #2",1.95,9
2024-03-08 00:30:00,46.4,52.2,1017.814,1.5,1.7,188667,"Sensor #2",1.6,7
2024-03-08 01:00:00,46.2,52.333,1017.956,1.5,1.7,188667,"Sensor #2",1.6,7
2024-03-08 01:30:00,45.867,52.533,1018.089,1.5,1.6,188667,"Sensor #2",1.55,7
2024-03-08 02:00:00,45.4,52.8,1017.94,1.5,1.6,188667,"Sensor #2",1.55,7
2024-03-08 02:30:00,45.2,52.8,1017.851,1.5,1.6,188667,"Sensor #2",1.55,7
2024-03-08 03:00:00,45.067,51.933,1018.333,1.5,1.7,188667,"Sensor #2",1.6,7
2024-03-08 03:30:00,45.933,51.4,1019.004,1.5,1.7,188667,"Sensor #2",1.6,7
2024-03-08 04:00:00,45.733,51.933,1019.631,1.4,1.6,188667,"Sensor #2",1.5,7
2024-03-08 04:30:00,45.533,51.267,1019.931,1.4,1.6,188667,"Sensor #2",1.5,7
2024-03-08 05:00:00,46.933,48.867,1020.806,1.4,1.6,188667,"Sensor #2",1.5,7
2024-03-08 05:30:00,48.133,47.733,1021.245,1.5,1.7,188667,"Sensor #2",1.6,7
2024-03-08 06:00:00,48.667,47.933,1021.723,1.7,2,188667,"Sensor #2",1.85,8
2024-03-08 06:30:00,47.933,49.6,1022.153,2,2.2,188667,"Sensor #2",2.1,9
2024-03-08 07:00:00,46.867,51.733,1022.509,3.5,3.9,188667,"Sensor #2",3.7,16
2024-03-08 07:30:00,44.133,52,1022.659,2.1,2.4,188667,"Sensor #2",2.25,10
2024-03-08 08:00:00,42.267,50.8,1022.667,2,2.2,188667,"Sensor #2",2.1,9
2024-03-08 08:30:00,41.933,50.267,1022.445,1.6,1.7,188667,"Sensor #2",1.65,7
2024-03-08 09:00:00,41.6,51,1022.493,1.7,1.9,188667,"Sensor #2",1.8,8
2024-03-08 09:30:00,40.867,50.8,1022.431,1.7,2.2,188667,"Sensor #2",1.95,9
2024-03-08 10:00:00,39.533,50.533,1022.621,1.6,1.7,188667,"Sensor #2",1.65,7
2024-03-08 10:30:00,37.533,51.4,1022.734,1.4,1.6,188667,"Sensor #2",1.5,7
2024-03-08 11:00:00,34.533,53.267,1022.709,1.3,1.4,188667,"Sensor #2",1.35,6
